Ad ID,Car Name,Make,Model,Year,KM's driven,Price,Fuel,Registration city,Car documents,Assembly,Transmission,Condition,Seller Location,Description,Car Features,Images URL's,Car Profile
1075673092,Honda city model 2006,Honda,City IDSI,2006,152000,1700000,Petrol,Karachi,Original,Local,Manual,Used,"Defence View Phase 2, Karachi",Honda city model 2006 minor touchap for fresh look inner outer sell by sell new tyre new battery all original document available first owner a like new car just by in drive,"ABS, Air Conditioning, AM/FM Radio, CD Player, Front Speakers, Power Locks, Power Mirrors, Power Steering, Power Windows, Rear Camera","['https://images.olx.com.pk/thumbnails/384208552-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/384208553-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/384208554-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/384208555-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/384208556-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/384208557-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/384208558-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/384208559-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/384208560-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/384208561-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/384208562-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/384208563-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/384208564-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/384208565-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/384208566-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/384208567-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/384208568-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/384208569-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/384208570-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/384208571-800x600.jpeg']",https://www.olx.com.pk/item/honda-city-first-owner-iid-1075673092
1080946920,santro 2002 DEC,Hyundai,Santro,2002,100000,650000,Petrol,Sindh,Original,Local,Manual,Used,"Pechs I, Karachi","silver colour  (shower) no work required just buy and ride 
urgent sale 
no tax paid",Alloy Rims,"['https://images.olx.com.pk/thumbnails/415147993-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/415147994-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/415147995-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/415147996-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/415147997-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/415147998-800x600.jpeg']",
1077576628,dihatsu move  urgent sale,Daihatsu,Move,2021,100000,2900000,Petrol,Punjab,Original,Imported,Automatic,Used,"Gulshan-e-Mehfooz Housing Society, Sahiwal","daihatsu move 2017/ 2021
total genuine
outclass condition
car can b seen in okara cantt
price nigotiable","ABS, Air Bags, Air Conditioning, AM/FM Radio, CD Player, DVD Player, Front Speakers, Front Camera, Heated Seats, Immobilizer Key, Navigation System, Power Locks, Power Mirrors, Power Steering, Power Windows, Rear Seat Entertainment, Rear speakers, Rear Camera, Steering Switches, USB and Auxillary Cable",['https://images.olx.com.pk/thumbnails/395121376-800x600.jpeg'],https://www.olx.com.pk/item/move-in-mint-condition-iid-1077576628
1080680537,HONDA CITY 2001 Auto,Honda,City IDSI,2001,40000,950000,Petrol,Karachi,Original,Imported,Automatic,Used,"Buffer Zone 1, Karachi","Honda city midel 2001 exis Auto matic cplc ok petrol and cng Ac on interial orignal ingen orignal hai out side body main thori workig hai All ok hai, my w/p no zero three one six tow one four five tow zero zero","Air Conditioning, Alloy Rims, AM/FM Radio, Cassette Player, Front Speakers, Power Locks, Power Mirrors, Power Steering, Power Windows, Rear speakers, Rear Camera","['https://images.olx.com.pk/thumbnails/413550119-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/413550120-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/413550121-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/413550122-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/413550123-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/413550124-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/413550125-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/413550126-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/413550128-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/413550129-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/413550130-800x600.jpeg']",https://www.olx.com.pk/item/hinda-city-2001-auto-iid-1080680537
1077526201,haijet Atrai turbo 660cc B to B original,Daihatsu,Hijet,2011,150000,2300000,Petrol,Islamabad,Original,Imported,Automatic,Used,"Asghar Mall Road, Rawalpindi",my on name. New tayer. chil ac. no touching  full option no work required home use,"ABS, Air Bags, Air Conditioning, Alloy Rims, AM/FM Radio, Climate Control, Front Speakers, Front Camera, Heated Seats, Immobilizer Key, Navigation System, Power Locks, Power Mirrors, Power Steering, Power Windows, Rear Seat Entertainment, Rear speakers, Rear Camera, Steering Switches, USB and Auxillary Cable","['https://images.olx.com.pk/thumbnails/394835772-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/394835773-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/394835774-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/394835775-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/394835776-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/394835777-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/394835778-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/394835779-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/394835780-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/394835781-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/394835782-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/394835783-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/394835784-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/394835785-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/394835786-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/394835787-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/394835788-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/394835789-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/394835790-800x600.jpeg']",https://www.olx.com.pk/item/haijet-atrai-turbo-660cc-iid-1077526201
1080709799,Toyota Corolla xli,Toyota,Corolla XLI,2007,250000,1350000,Petrol,Lahore,Original,Imported,Manual,Used,"Faizabad, Rawalpindi",Out side shower ha inside genuine 1300CC engine ha mechanically ok just by in drive. Serious person contact me. thanks 0333/97 / 14/ 865///,"Alloy Rims, Navigation System, Power Steering, Rear AC Vents, Rear speakers, Rear Camera","['https://images.olx.com.pk/thumbnails/413722251-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/413722252-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/413722253-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/413722254-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/413722255-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/413722256-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/413722257-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/413722258-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/413722259-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/413722260-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/413722261-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/413722262-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/413722263-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/413722264-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/413722265-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/413722266-800x600.jpeg']",https://www.olx.com.pk/item/toyota-corolla-xli-iid-1080709799
1080487697,Yaris Toyota 1.3,Toyota,Yaris,2022,22000,5000000,Petrol,Punjab,Original,Imported,Automatic,Used,"Fateh Garh, Lahore","Yaris Toyota 1.3 VVTi 
10/10 condition
seats already poching 
genuine Tyar 
2022 Model 
only serious people text plz
Thanks","ABS, Air Bags, Air Conditioning, Alloy Rims, AM/FM Radio, CD Player, Cassette Player, Cool Box, Cruise Control, DVD Player, Front Speakers, Heated Seats, Power Locks, Power Mirrors, Power Steering, Power Windows, Rear Seat Entertainment, Rear AC Vents, Rear speakers, Steering Switches, USB and Auxillary Cable","['https://images.olx.com.pk/thumbnails/412398552-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/412398553-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/412398554-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/412398555-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/412398556-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/412398557-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/412398558-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/412398559-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/412398560-800x600.jpeg']",https://www.olx.com.pk/item/yaris-toyota-13-iid-1080487697
1080434024,Toyota Altis automatic for sale,Toyota,Corrolla Altis,2010,105000,2350000,Petrol,Islamabad,Original,Local,Automatic,Used,"Bahria Town, Islamabad","Corolla 2010
Automatic Altis 
Islamabad Number
Demand ","ABS, Air Conditioning, Alloy Rims, AM/FM Radio, CD Player, Cruise Control, Climate Control, DVD Player, Front Speakers, Power Locks, Power Mirrors, Power Steering, Power Windows, USB and Auxillary Cable","['https://images.olx.com.pk/thumbnails/412077482-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/412077483-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/412077484-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/412077485-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/412077486-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/412077487-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/412077488-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/412077489-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/412077490-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/412077491-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/412077492-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/412077493-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/412077494-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/412077495-800x600.jpeg']",https://www.olx.com.pk/item/toyota-altis-automatic-for-sale-iid-1080434024
1079238861,Cultus 2005 model VXR,Suzuki,Cultus VXR,2005,95000,950000,Petrol,Lahore,Original,Imported,Manual,Used,"Burma Town, Islamabad","Suzuki Cultus VXR 2005 Model FAMILY CAR FOR URGENT SALE

Family Used Neat & Clean
Complete original file is availble. 
Driven on petrol throughout. 
Fuel efficient
Chilled Air conditioned
Engine, Suspension are 100% Perfect. 
No mechanical work required
Life time token paid
Overall Condition is A1 10/10. 
Comfort level is outstanding. 
JUST BUY & DRIVE
Contact for furthur details

WhatsApp nmbr 0 three 4 five 1 five 9 nine 9 nine 3

Location: Burma town islamabad","Air Conditioning, Alloy Rims, AM/FM Radio, Front Speakers, Keyless Entry","['https://images.olx.com.pk/thumbnails/404927615-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/404927616-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/404927617-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/404927618-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/404927619-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/404927620-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/404927621-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/404927622-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/404927623-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/404927624-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/404927625-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/404927626-800x600.jpeg']",https://www.olx.com.pk/item/cultus-2005-model-vxr-iid-1079238861
1074042148,City 1.5 Manual Aspire brand new condition,Honda,City Aspire,2019,60500,3950000,Petrol,Islamabad,Original,Local,Manual,Used,"National Police Foundation O-9, Islamabad","Honda city: 1.5 Manual Aspire ,Model: 2019 ,Registered: Islamabad, Colour: urban titanium ,Condition: Brand New ,Engine: 100%,  Suspension: 100%. , Body: 100%
Interior and exterior :100%, Steering: Adjustable, Front and back camera installed, 02 keys, smart card and original number plates ,New Firelli  tyres  along with H. S original japan light weight alloy rims installed ,  Spare tyre is unused, 61000kms original driven, Everything is in genuine condition kept with extreme care. 
Not a single penny work required. Everything is in genuine condition. Just buy and enjoy the drive. Seeing is believing. 

Gift for Honda Lovers. 
0 three three one five one three 444 five 

Price is little bit negotiable
Only serious buyers contact","ABS, Air Conditioning, Alloy Rims, AM/FM Radio, Front Speakers, Front Camera, Navigation System, Power Steering, Power Windows, Rear Camera, USB and Auxillary Cable","['https://images.olx.com.pk/thumbnails/375025317-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/375025318-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/375025319-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/375025320-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/375025321-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/375025322-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/375025323-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/375025324-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/375025325-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/375025326-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/375025327-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/375025328-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/375025329-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/375025330-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/375025331-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/375025332-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/375025333-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/375025334-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/375025335-800x600.jpeg']",https://www.olx.com.pk/item/city-15-manual-aspire-brand-new-condition-iid-1074042148
1080356364,Suzuki ravi,Suzuki,Ravi,2017,60000,1500000,Petrol,Islamabad,Original,Imported,Manual,Used,"Asghar Mall Scheme, Rawalpindi","Suzuki ravi with hydraulic jack system complete for sale no accident no paint in original condition 
o317 6o2o124",AM/FM Radio,"['https://images.olx.com.pk/thumbnails/411633507-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/411633508-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/411633509-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/411633510-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/411633511-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/411633512-800x600.jpeg']",https://www.olx.com.pk/item/suzuki-ravi-iid-1080356364
1080394953,suzuki swift 2013 model sindh number,Suzuki,Swift,2013,99000,1820000,Petrol,Karachi,Original,Local,Manual,Used,"Chah Hafiz Wala, Multan",Genuine car . 1 person drive lush condition,"ABS, Air Bags, Air Conditioning, Alloy Rims, Front Speakers, Navigation System, Power Locks, Power Mirrors, Power Steering, Power Windows, Rear speakers, Rear Camera, USB and Auxillary Cable","['https://images.olx.com.pk/thumbnails/411853572-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/411853573-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/411853574-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/411853575-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/411853576-800x600.jpeg']",https://www.olx.com.pk/item/suzuki-swift-2013-model-sindh-number-iid-1080394953
1080622383,suzuki alto vxl ags 2022,Suzuki,Alto,2022,7300,2815000,Petrol,Karachi,Original,Local,Automatic,Used,"Punjab Chowrangi, Karachi","suzuki alto 2022 white, mileage 7300kms original. 
full genuine, scratch less 
new alloy rim tyres 2000kms driven 
price full and final 28.15 lakh
transfer must",Air Bags,"['https://images.olx.com.pk/thumbnails/413203086-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/413203087-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/413203088-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/413203089-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/413203090-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/413203091-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/413203092-800x600.jpeg']",https://www.olx.com.pk/item/suzuki-alto-vxl-ags-2022-iid-1080622383
1080195802,lancer 2005,Mitsubishi,Lancer,2005,112233,1200000,Petrol,Karachi,Original,Imported,Manual,Used,"Hussainabad, Hyderabad","lancer 2005 in brilliant condition. 
recently showered from outside for fresh look ,inside 101% original guaranteed.","Air Conditioning, AM/FM Radio, CD Player, Front Speakers, Power Steering","['https://images.olx.com.pk/thumbnails/410664623-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/410664624-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/410664625-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/410664626-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/410664627-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/410664628-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/410664629-800x600.jpeg']",https://www.olx.com.pk/item/lancer-2005-iid-1080195802
1080734301,This car is in good condition and also it's engine,Suzuki,Swift,2016,123000,2200000,Petrol,Lahore,Original,Imported,Manual,Used,"Alfalah Town, Lahore",Swift Dlx black car 2016,"Alloy Rims, AM/FM Radio, CD Player","['https://images.olx.com.pk/thumbnails/413869359-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/413869360-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/413869361-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/413869362-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/413869363-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/413869364-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/413869365-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/413869366-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/413869367-800x600.jpeg']",https://www.olx.com.pk/item/this-car-is-in-good-condition-and-also-its-engine-iid-1080734301
1080786841,foll saond sistam,Suzuki,Baleno,2005,75000,560000,Petrol,Karachi,Duplicate,Local,Manual,Used,"Ancholi, Karachi","gari ok h koi Kam nai h 
upar bodi se 9/10 he",ABS,"['https://images.olx.com.pk/thumbnails/414185015-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/414185016-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/414185017-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/414185018-800x600.jpeg']",https://www.olx.com.pk/item/foll-saond-sistam-iid-1080786841
1080391801,Daihatsu Coure 2011 Automatic,Daihatsu,Cuore,2011,35000,1200000,Petrol,Lahore,Original,Local,Automatic,Used,"Model Town, Lahore","non accident 
Chill AC
New phoenix battery installed recently 
Automatic transmission 
Original Documents 

contact 0/3/4/3/4/5/2/7/7/0/0","Air Conditioning, AM/FM Radio, CD Player, Front Speakers","['https://images.olx.com.pk/thumbnails/411835790-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/411835791-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/411835792-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/411835793-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/411835794-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/411835795-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/411835796-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/411835797-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/411835798-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/411835799-800x600.jpeg']",https://www.olx.com.pk/item/daihatsu-coure-2011-automatic-iid-1080391801
1077660847,Wagon R 2018 Full Perfect Never Open 0 Accident,Suzuki,Wagon R,2018,93575,1925000,Petrol,Lahore,Original,Imported,Manual,Used,"Saddar, Lahore","* Suzuki Wagon R Chill Air Conditioner. 
* Model # 2018, 
* Outside Shower Except Roof , Pillars But Not Involved In any Major Accident. 
* Inside Room Total Genuine. 
* Seal to Seal Genuine , No Seal Damage. 
* Quick Biomathematic and All Documents Original with Both Computerized Number Plates. 
* Suspension Wise And Mechanically 110% Perfect also Fresh Tuning with Original New Spark Plugs installation. 
* Clutch Plates and Pressure All Good. 
* Battery in Warranty New Replaced. 
* Fuel average 16+/ltr
* Posshish New Installed , With Comfortable Seats. 
* 4 Speaker with Amplifier and Bluetooth. 
* Breaking Pads Good.","Air Conditioning, AM/FM Radio, CD Player, Cool Box, Front Speakers, Keyless Entry, Navigation System, Power Locks, Power Steering, Rear speakers","['https://images.olx.com.pk/thumbnails/395607999-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/395608002-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/395608004-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/395608005-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/395608006-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/395608007-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/395608008-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/395608009-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/395608010-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/395608011-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/395608012-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/395608013-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/395608014-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/395608015-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/395608016-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/395608017-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/395608018-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/395608019-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/395608020-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/395608021-800x600.jpeg']",https://www.olx.com.pk/item/wagon-r-2018-full-perfect-never-open-0-accident-iid-1077660847
1079497365,Blaeno Suzuki 2003model,Suzuki,Baleno,2003,99999,930000,Petrol,Faisalabad,Original,Local,Manual,Used,"I-10, Islamabad",Ac fit hai under se jenien hai aur bahir se shaward hai petrol ki average zabardast hai life time token hai contact ,"Air Conditioning, AM/FM Radio, Front Speakers, Immobilizer Key, Power Locks, Power Windows, Rear AC Vents, Rear Camera, Steering Switches","['https://images.olx.com.pk/thumbnails/406511302-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/406511309-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/406511310-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/406511311-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/406698465-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/406698466-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/406698467-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/406698468-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/406698469-800x600.jpeg']",https://www.olx.com.pk/item/blaeno-suzuki-2003model-iid-1079497365
1080068324,changan karvaan plus 2022 model urgent sale biomatric available,Changan,Karvaan,2022,7000,2200000,Petrol,Lahore,Original,Local,Manual,Used,"Sabzazar, Lahore",changan karvaan plus for urgent sale interested people pleas contact chaska party stay away only one oil changed like new car,"ABS, Air Conditioning, AM/FM Radio, Front Speakers, Immobilizer Key, Keyless Entry, Power Steering, Power Windows, Rear AC Vents","['https://images.olx.com.pk/thumbnails/409909572-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/409909573-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/410203649-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/410203650-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/410203651-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/410203652-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/410203653-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/410203654-800x600.jpeg']",https://www.olx.com.pk/item/changan-karvaan-plus-2022-model-urgent-sale-biomatric-available-iid-1080068324
1080862767,wagon R 2019 model,Suzuki,Wagon R,2019,50000,2500000,Petrol,Lahore,Original,Local,Manual,Used,"Mughalpura, Lahore","Total gennuine 
19 model 
New tyres new battery
Chill ac 
Bio matric on the spot available
50k 
Gennuine driven 
All lubricants changed recently 
Only driven in Lahore
only serious buyers contact no time wasters
0/3/2/1/7/9/8/9/9/5/6 whats app","Air Conditioning, AM/FM Radio, CD Player, DVD Player, Front Speakers","['https://images.olx.com.pk/thumbnails/414645898-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/414645899-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/414645900-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/414645901-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/414645902-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/414645903-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/414645904-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/414645905-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/414645906-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/414645907-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/414645908-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/414645909-800x600.jpeg']",https://www.olx.com.pk/item/wagon-r-2019-model-iid-1080862767
1080594676,Xli 2020 model Saaf gari,Toyota,Corolla XLI,2020,48000,4300000,Petrol,Islamabad,Original,Local,Automatic,Used,"Palm City Housing Scheme, Gujranwala",xli 2020 2 pec touch baki total geniun ha saaf gari ha ,"Air Bags, Air Conditioning, AM/FM Radio, Cassette Player, Cool Box, Cruise Control, Climate Control, DVD Player, Immobilizer Key, Power Mirrors, Power Steering, Power Windows, Rear Camera","['https://images.olx.com.pk/thumbnails/413036603-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/413036604-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/413036605-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/413036606-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/413036607-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/413036608-800x600.jpeg']",https://www.olx.com.pk/item/xli-2020-model-saaf-gari-iid-1080594676
